"Borough","MajorCategory","SubCategory","Value","CrimeDate","Region"
"E01002960",1,9,2006,NA,"Unknown"
"E01002960",1,9,2006,NA,"Unknown"
"E01002960",1,12,2006,NA,"Unknown"
"E01002960",1,8,2006,NA,"Unknown"
"E01002960",1,3,2006,NA,"Unknown"
"E01002960",1,11,2006,NA,"Unknown"
"E01002960",1,6,2006,NA,"Unknown"
"E01002960",1,1,2006,NA,"Unknown"
"E01002960",1,6,2006,NA,"Unknown"
"E01002960",1,2,2006,NA,"Unknown"
"E01002960",1,7,2006,NA,"Unknown"
"E01002960",1,3,2006,NA,"Unknown"
"E01002960",1,2,2006,NA,"Unknown"
"E01002960",1,3,2006,NA,"Unknown"
"E01002961",1,5,2006,NA,"Unknown"
"E01002961",1,3,2006,NA,"Unknown"
"E01002961",1,2,2006,NA,"Unknown"
"E01002961",1,3,2006,NA,"Unknown"
"E01002961",1,6,2006,NA,"Unknown"
"E01002961",1,8,2006,NA,"Unknown"
"E01002961",1,3,2006,NA,"Unknown"
"E01002961",1,11,2006,NA,"Unknown"
"E01002961",1,1,2006,NA,"Unknown"
"E01002961",1,9,2006,NA,"Unknown"
"E01002961",1,7,2006,NA,"Unknown"
"E01002961",1,11,2006,NA,"Unknown"
"E01002961",1,6,2006,NA,"Unknown"
"E01002961",1,10,2006,NA,"Unknown"
"E01002961",1,7,2006,NA,"Unknown"
"E01002961",1,10,2006,NA,"Unknown"
"E01002961",1,3,2006,NA,"Unknown"
"E01002961",1,1,2006,NA,"Unknown"
"E01002961",1,7,2006,NA,"Unknown"
"E01002961",1,2,2006,NA,"Unknown"
"E01002961",1,2,2006,NA,"Unknown"
"E01002962",1,5,2006,NA,"Unknown"
"E01002962",1,9,2006,NA,"Unknown"
"E01002962",1,5,2006,NA,"Unknown"
"E01002962",1,12,2006,NA,"Unknown"
"E01002962",1,2,2006,NA,"Unknown"
"E01002962",1,2,2006,NA,"Unknown"
"E01002962",1,11,2006,NA,"Unknown"
"E01002962",1,9,2006,NA,"Unknown"
"E01002962",1,3,2006,NA,"Unknown"
"E01002962",1,1,2006,NA,"Unknown"
"E01002962",1,10,2006,NA,"Unknown"
"E01002962",1,11,2006,NA,"Unknown"
"E01002962",1,3,2006,NA,"Unknown"
"E01002962",1,6,2006,NA,"Unknown"
"E01002962",1,1,2006,NA,"Unknown"
"E01002962",1,10,2006,NA,"Unknown"
"E01002962",1,1,2006,NA,"Unknown"
"E01002962",1,2,2006,NA,"Unknown"
"E01002962",1,1,2006,NA,"Unknown"
"E01002963",1,10,2006,NA,"Unknown"
"E01002963",1,5,2006,NA,"Unknown"
"E01002963",1,3,2006,NA,"Unknown"
"E01002963",1,4,2006,NA,"Unknown"
"E01002963",1,6,2006,NA,"Unknown"
"E01002963",1,2,2006,NA,"Unknown"
"E01002963",1,7,2006,NA,"Unknown"
"E01002963",1,9,2006,NA,"Unknown"
"E01002963",1,8,2006,NA,"Unknown"
"E01002963",1,8,2006,NA,"Unknown"
"E01002963",1,5,2006,NA,"Unknown"
"E01002963",1,10,2006,NA,"Unknown"
"E01002963",1,12,2006,NA,"Unknown"
"E01002963",1,6,2006,NA,"Unknown"
"E01002963",1,8,2006,NA,"Unknown"
"E01002963",1,10,2006,NA,"Unknown"
"E01002963",1,12,2006,NA,"Unknown"
"E01002963",1,8,2006,NA,"Unknown"
"E01002963",1,12,2006,NA,"Unknown"
"E01002963",1,2,2006,NA,"Unknown"
"E01002963",1,3,2006,NA,"Unknown"
"E01002963",1,10,2006,NA,"Unknown"
"E01002963",1,9,2006,NA,"Unknown"
"E01002963",1,1,2006,NA,"Unknown"
"E01002963",1,6,2006,NA,"Unknown"
"E01002964",1,2,2006,NA,"Unknown"
"E01002964",1,9,2006,NA,"Unknown"
"E01002964",1,9,2006,NA,"Unknown"
"E01002964",1,12,2006,NA,"Unknown"
"E01002964",1,8,2006,NA,"Unknown"
"E01002964",1,7,2006,NA,"Unknown"
"E01002964",1,5,2006,NA,"Unknown"
"E01002964",1,12,2006,NA,"Unknown"
"E01002964",1,12,2006,NA,"Unknown"
"E01002964",1,7,2006,NA,"Unknown"
"E01002964",1,7,2006,NA,"Unknown"
"E01002964",1,12,2006,NA,"Unknown"
"E01002964",1,7,2006,NA,"Unknown"
"E01002964",1,9,2006,NA,"Unknown"
"E01002964",1,12,2006,NA,"Unknown"
"E01002964",1,10,2006,NA,"Unknown"
"E01002964",1,5,2006,NA,"Unknown"
"E01002964",1,1,2006,NA,"Unknown"
"E01002964",1,5,2006,NA,"Unknown"
"E01002964",1,10,2006,NA,"Unknown"
"E01002964",1,10,2006,NA,"Unknown"
"E01002964",1,10,2006,NA,"Unknown"
"E01002964",1,5,2006,NA,"Unknown"
"E01002964",1,8,2006,NA,"Unknown"
"E01002964",1,4,2006,NA,"Unknown"
"E01002964",1,8,2006,NA,"Unknown"
"E01002964",1,7,2006,NA,"Unknown"
"E01002964",1,3,2006,NA,"Unknown"
"E01002964",1,7,2006,NA,"Unknown"
"E01002964",1,6,2006,NA,"Unknown"
"E01002964",1,1,2006,NA,"Unknown"
"E01002964",1,12,2006,NA,"Unknown"
"E01002964",1,11,2006,NA,"Unknown"
"E01002964",1,7,2006,NA,"Unknown"
"E01002964",1,2,2006,NA,"Unknown"
"E01002965",1,1,2006,NA,"Unknown"
"E01002965",1,7,2006,NA,"Unknown"
"E01002965",1,4,2006,NA,"Unknown"
"E01002965",1,4,2006,NA,"Unknown"
"E01002965",1,2,2006,NA,"Unknown"
"E01002965",1,9,2006,NA,"Unknown"
"E01002965",1,10,2006,NA,"Unknown"
"E01002965",1,3,2006,NA,"Unknown"
"E01002965",1,5,2006,NA,"Unknown"
"E01002965",1,9,2006,NA,"Unknown"
"E01002965",1,6,2006,NA,"Unknown"
"E01002965",1,3,2006,NA,"Unknown"
"E01002965",1,6,2006,NA,"Unknown"
"E01002965",1,8,2006,NA,"Unknown"
"E01002965",1,2,2006,NA,"Unknown"
"E01002965",1,8,2006,NA,"Unknown"
"E01002965",1,5,2006,NA,"Unknown"
"E01002965",1,8,2006,NA,"Unknown"
"E01002965",1,10,2006,NA,"Unknown"
"E01002965",1,11,2006,NA,"Unknown"
"E01002965",1,3,2006,NA,"Unknown"
"E01002965",1,3,2006,NA,"Unknown"
"E01002965",1,9,2006,NA,"Unknown"
"E01002965",1,10,2006,NA,"Unknown"
"E01002966",1,11,2006,NA,"Unknown"
"E01002966",1,2,2006,NA,"Unknown"
"E01002966",1,10,2006,NA,"Unknown"
"E01002966",1,7,2006,NA,"Unknown"
"E01002966",1,1,2006,NA,"Unknown"
"E01002966",1,4,2006,NA,"Unknown"
"E01002966",1,6,2006,NA,"Unknown"
"E01002966",1,12,2006,NA,"Unknown"
"E01002966",1,10,2006,NA,"Unknown"
"E01002966",1,12,2006,NA,"Unknown"
"E01002966",1,11,2006,NA,"Unknown"
"E01002966",1,3,2006,NA,"Unknown"
"E01002966",1,8,2006,NA,"Unknown"
"E01002966",1,11,2006,NA,"Unknown"
"E01002966",1,3,2006,NA,"Unknown"
"E01002966",1,3,2006,NA,"Unknown"
"E01002966",1,7,2006,NA,"Unknown"
"E01002966",1,10,2006,NA,"Unknown"
"E01002966",1,3,2006,NA,"Unknown"
"E01002966",1,2,2006,NA,"Unknown"
"E01002967",1,7,2006,NA,"Unknown"
"E01002967",1,2,2006,NA,"Unknown"
"E01002967",1,7,2006,NA,"Unknown"
"E01002967",1,1,2006,NA,"Unknown"
"E01002967",1,5,2006,NA,"Unknown"
"E01002967",1,10,2006,NA,"Unknown"
"E01002967",1,3,2006,NA,"Unknown"
"E01002967",1,8,2006,NA,"Unknown"
"E01002967",1,11,2006,NA,"Unknown"
"E01002967",1,9,2006,NA,"Unknown"
"E01002967",1,3,2006,NA,"Unknown"
"E01002967",1,12,2006,NA,"Unknown"
"E01002967",1,2,2006,NA,"Unknown"
"E01002967",1,9,2006,NA,"Unknown"
"E01002967",1,1,2006,NA,"Unknown"
"E01002967",1,8,2006,NA,"Unknown"
"E01002967",1,6,2006,NA,"Unknown"
"E01002967",1,4,2006,NA,"Unknown"
"E01002967",1,2,2006,NA,"Unknown"
"E01002967",1,4,2006,NA,"Unknown"
"E01002968",1,10,2006,NA,"Unknown"
"E01002968",1,6,2006,NA,"Unknown"
"E01002968",1,7,2006,NA,"Unknown"
"E01002968",1,6,2006,NA,"Unknown"
"E01002968",1,11,2006,NA,"Unknown"
"E01002968",1,3,2006,NA,"Unknown"
"E01002968",1,7,2006,NA,"Unknown"
"E01002968",1,8,2006,NA,"Unknown"
"E01002968",1,9,2006,NA,"Unknown"
"E01002968",1,6,2006,NA,"Unknown"
"E01002968",1,11,2006,NA,"Unknown"
"E01002968",1,1,2006,NA,"Unknown"
"E01002968",1,11,2006,NA,"Unknown"
"E01002968",1,11,2006,NA,"Unknown"
"E01002968",1,2,2006,NA,"Unknown"
"E01002968",1,2,2006,NA,"Unknown"
"E01002968",1,7,2006,NA,"Unknown"
"E01002968",1,5,2006,NA,"Unknown"
"E01002968",1,2,2006,NA,"Unknown"
"E01002968",1,9,2006,NA,"Unknown"
"E01002968",1,11,2006,NA,"Unknown"
"E01002968",1,2,2006,NA,"Unknown"
"E01002968",1,1,2006,NA,"Unknown"
"E01002968",1,10,2006,NA,"Unknown"
"E01002968",1,1,2006,NA,"Unknown"
"E01002968",1,11,2006,NA,"Unknown"
"E01002968",1,11,2006,NA,"Unknown"
"E01002968",1,3,2006,NA,"Unknown"
"E01002968",1,7,2006,NA,"Unknown"
"E01002968",1,7,2006,NA,"Unknown"
"E01002968",1,9,2006,NA,"Unknown"
"E01002968",1,4,2006,NA,"Unknown"
"E01002969",1,11,2006,NA,"Unknown"
"E01002969",1,9,2006,NA,"Unknown"
"E01002969",1,11,2006,NA,"Unknown"
"E01002969",1,8,2006,NA,"Unknown"
"E01002969",1,6,2006,NA,"Unknown"
"E01002969",1,2,2006,NA,"Unknown"
"E01002969",1,7,2006,NA,"Unknown"
"E01002969",1,7,2006,NA,"Unknown"
"E01002969",1,12,2006,NA,"Unknown"
"E01002969",1,12,2006,NA,"Unknown"
"E01002969",1,4,2006,NA,"Unknown"
"E01002969",1,8,2006,NA,"Unknown"
"E01002969",1,8,2006,NA,"Unknown"
"E01002969",1,12,2006,NA,"Unknown"
"E01002969",1,4,2006,NA,"Unknown"
"E01002969",1,6,2006,NA,"Unknown"
"E01002969",1,2,2006,NA,"Unknown"
"E01002969",1,10,2006,NA,"Unknown"
"E01002969",1,8,2006,NA,"Unknown"
"E01002969",1,5,2006,NA,"Unknown"
"E01002969",1,10,2006,NA,"Unknown"
"E01002969",1,12,2006,NA,"Unknown"
"E01002969",1,1,2006,NA,"Unknown"
"E01002969",1,3,2006,NA,"Unknown"
"E01002969",1,2,2006,NA,"Unknown"
"E01002970",1,10,2006,NA,"Unknown"
"E01002970",1,1,2006,NA,"Unknown"
"E01002970",1,1,2006,NA,"Unknown"
"E01002970",1,11,2006,NA,"Unknown"
"E01002970",1,7,2006,NA,"Unknown"
"E01002970",1,2,2006,NA,"Unknown"
"E01002970",1,11,2006,NA,"Unknown"
"E01002970",1,10,2006,NA,"Unknown"
"E01002970",1,9,2006,NA,"Unknown"
"E01002970",1,10,2006,NA,"Unknown"
"E01002970",1,7,2006,NA,"Unknown"
"E01002970",1,12,2006,NA,"Unknown"
"E01002970",1,2,2006,NA,"Unknown"
"E01002970",1,4,2006,NA,"Unknown"
"E01002970",1,9,2006,NA,"Unknown"
"E01002970",1,8,2006,NA,"Unknown"
"E01002970",1,6,2006,NA,"Unknown"
"E01002970",1,9,2006,NA,"Unknown"
"E01002970",1,11,2006,NA,"Unknown"
"E01002970",1,8,2006,NA,"Unknown"
"E01002970",1,2,2006,NA,"Unknown"
"E01002970",1,3,2006,NA,"Unknown"
"E01002970",1,12,2006,NA,"Unknown"
"E01002970",1,3,2006,NA,"Unknown"
"E01002970",1,12,2006,NA,"Unknown"
"E01002970",1,10,2006,NA,"Unknown"
"E01002970",1,10,2006,NA,"Unknown"
"E01002971",1,9,2006,NA,"Unknown"
"E01002971",1,1,2006,NA,"Unknown"
"E01002971",1,2,2006,NA,"Unknown"
"E01002971",1,4,2006,NA,"Unknown"
"E01002971",1,8,2006,NA,"Unknown"
"E01002971",1,10,2006,NA,"Unknown"
"E01002971",1,11,2006,NA,"Unknown"
"E01002971",1,8,2006,NA,"Unknown"
"E01002971",1,2,2006,NA,"Unknown"
"E01002971",1,7,2006,NA,"Unknown"
"E01002971",1,9,2006,NA,"Unknown"
"E01002971",1,5,2006,NA,"Unknown"
"E01002971",1,6,2006,NA,"Unknown"
"E01002971",1,9,2006,NA,"Unknown"
"E01002971",1,11,2006,NA,"Unknown"
"E01002971",1,2,2006,NA,"Unknown"
"E01002971",1,7,2006,NA,"Unknown"
"E01002971",1,2,2006,NA,"Unknown"
"E01002971",1,6,2006,NA,"Unknown"
"E01002971",1,9,2006,NA,"Unknown"
"E01002971",1,3,2006,NA,"Unknown"
"E01002971",1,3,2006,NA,"Unknown"
"E01002971",1,10,2006,NA,"Unknown"
"E01002971",1,8,2006,NA,"Unknown"
"E01002971",1,8,2006,NA,"Unknown"
"E01002971",1,12,2006,NA,"Unknown"
"E01002971",1,4,2006,NA,"Unknown"
"E01002971",1,3,2006,NA,"Unknown"
"E01002971",1,9,2006,NA,"Unknown"
"E01002971",1,9,2006,NA,"Unknown"
"E01002971",1,3,2006,NA,"Unknown"
"E01002972",1,7,2006,NA,"Unknown"
"E01002972",1,4,2006,NA,"Unknown"
"E01002972",1,3,2006,NA,"Unknown"
"E01002972",1,8,2006,NA,"Unknown"
"E01002972",1,5,2006,NA,"Unknown"
"E01002972",1,2,2006,NA,"Unknown"
"E01002972",1,7,2006,NA,"Unknown"
"E01002972",1,11,2006,NA,"Unknown"
"E01002972",1,9,2006,NA,"Unknown"
"E01002972",1,11,2006,NA,"Unknown"
"E01002972",1,4,2006,NA,"Unknown"
"E01002972",1,11,2006,NA,"Unknown"
"E01002972",1,8,2006,NA,"Unknown"
"E01002972",1,8,2006,NA,"Unknown"
"E01002972",1,6,2006,NA,"Unknown"
"E01002972",1,10,2006,NA,"Unknown"
"E01002972",1,11,2006,NA,"Unknown"
"E01002972",1,11,2006,NA,"Unknown"
"E01002972",1,3,2006,NA,"Unknown"
"E01002972",1,6,2006,NA,"Unknown"
"E01002972",1,9,2006,NA,"Unknown"
"E01002972",1,5,2006,NA,"Unknown"
"E01002972",1,11,2006,NA,"Unknown"
"E01002972",1,3,2006,NA,"Unknown"
"E01002972",1,1,2006,NA,"Unknown"
"E01002973",1,6,2006,NA,"Unknown"
"E01002973",1,4,2006,NA,"Unknown"
"E01002973",1,7,2006,NA,"Unknown"
"E01002973",1,12,2006,NA,"Unknown"
"E01002973",1,2,2006,NA,"Unknown"
"E01002973",1,1,2006,NA,"Unknown"
"E01002973",1,5,2006,NA,"Unknown"
"E01002973",1,10,2006,NA,"Unknown"
"E01002973",1,10,2006,NA,"Unknown"
"E01002973",1,7,2006,NA,"Unknown"
"E01002973",1,3,2006,NA,"Unknown"
"E01002973",1,12,2006,NA,"Unknown"
"E01002973",1,1,2006,NA,"Unknown"
"E01002973",1,7,2006,NA,"Unknown"
"E01002973",1,7,2006,NA,"Unknown"
"E01002973",1,1,2006,NA,"Unknown"
"E01002973",1,7,2006,NA,"Unknown"
"E01002973",1,4,2006,NA,"Unknown"
"E01002973",1,2,2006,NA,"Unknown"
"E01002973",1,2,2006,NA,"Unknown"
"E01002973",1,6,2006,NA,"Unknown"
"E01002973",1,11,2006,NA,"Unknown"
"E01002973",1,12,2006,NA,"Unknown"
"E01002973",1,5,2006,NA,"Unknown"
"E01002974",1,9,2006,NA,"Unknown"
"E01002974",1,9,2006,NA,"Unknown"
"E01002974",1,8,2006,NA,"Unknown"
"E01002974",1,2,2006,NA,"Unknown"
"E01002974",1,4,2006,NA,"Unknown"
"E01002974",1,2,2006,NA,"Unknown"
"E01002974",1,11,2006,NA,"Unknown"
"E01002974",1,7,2006,NA,"Unknown"
"E01002974",1,2,2006,NA,"Unknown"
"E01002974",1,10,2006,NA,"Unknown"
"E01002974",1,1,2006,NA,"Unknown"
"E01002974",1,10,2006,NA,"Unknown"
"E01002974",1,2,2006,NA,"Unknown"
"E01002974",1,6,2006,NA,"Unknown"
"E01002974",1,3,2006,NA,"Unknown"
"E01002974",1,12,2006,NA,"Unknown"
"E01002974",1,5,2006,NA,"Unknown"
"E01002974",1,7,2006,NA,"Unknown"
"E01002974",1,9,2006,NA,"Unknown"
"E01002974",1,10,2006,NA,"Unknown"
"E01002974",1,8,2006,NA,"Unknown"
"E01002974",1,11,2006,NA,"Unknown"
"E01002974",1,11,2006,NA,"Unknown"
"E01002974",1,6,2006,NA,"Unknown"
"E01002975",1,8,2006,NA,"Unknown"
"E01002975",1,3,2006,NA,"Unknown"
"E01002975",1,12,2006,NA,"Unknown"
"E01002975",1,12,2006,NA,"Unknown"
"E01002975",1,5,2006,NA,"Unknown"
"E01002975",1,4,2006,NA,"Unknown"
"E01002975",1,6,2006,NA,"Unknown"
"E01002975",1,7,2006,NA,"Unknown"
"E01002975",1,10,2006,NA,"Unknown"
"E01002975",1,3,2006,NA,"Unknown"
"E01002975",1,10,2006,NA,"Unknown"
"E01002975",1,1,2006,NA,"Unknown"
"E01002975",1,11,2006,NA,"Unknown"
"E01002975",1,3,2006,NA,"Unknown"
"E01002975",1,9,2006,NA,"Unknown"
"E01002975",1,2,2006,NA,"Unknown"
"E01002976",1,1,2006,NA,"Unknown"
"E01002976",1,8,2006,NA,"Unknown"
"E01002976",1,9,2006,NA,"Unknown"
"E01002976",1,12,2006,NA,"Unknown"
"E01002976",1,9,2006,NA,"Unknown"
"E01002976",1,5,2006,NA,"Unknown"
"E01002976",1,10,2006,NA,"Unknown"
"E01002976",1,5,2006,NA,"Unknown"
"E01002976",1,3,2006,NA,"Unknown"
"E01002976",1,8,2006,NA,"Unknown"
"E01002976",1,10,2006,NA,"Unknown"
"E01002976",1,3,2006,NA,"Unknown"
"E01002976",1,4,2006,NA,"Unknown"
"E01002976",1,8,2006,NA,"Unknown"
"E01002976",1,6,2006,NA,"Unknown"
"E01002976",1,12,2006,NA,"Unknown"
"E01002976",1,11,2006,NA,"Unknown"
"E01002976",1,10,2006,NA,"Unknown"
"E01002976",1,8,2006,NA,"Unknown"
"E01002976",1,11,2006,NA,"Unknown"
"E01002976",1,9,2006,NA,"Unknown"
"E01002976",1,9,2006,NA,"Unknown"
"E01002976",1,6,2006,NA,"Unknown"
"E01002976",1,9,2006,NA,"Unknown"
"E01002976",1,2,2006,NA,"Unknown"
"E01002976",1,5,2006,NA,"Unknown"
"E01002976",1,1,2006,NA,"Unknown"
"E01002977",1,10,2006,NA,"Unknown"
"E01002977",1,9,2006,NA,"Unknown"
"E01002977",1,9,2006,NA,"Unknown"
"E01002977",1,8,2006,NA,"Unknown"
"E01002977",1,2,2006,NA,"Unknown"
"E01002977",1,12,2006,NA,"Unknown"
"E01002977",1,9,2006,NA,"Unknown"
"E01002977",1,10,2006,NA,"Unknown"
"E01002977",1,11,2006,NA,"Unknown"
"E01002977",1,4,2006,NA,"Unknown"
"E01002977",1,9,2006,NA,"Unknown"
"E01002977",1,4,2006,NA,"Unknown"
"E01002977",1,2,2006,NA,"Unknown"
"E01002977",1,11,2006,NA,"Unknown"
"E01002977",1,5,2006,NA,"Unknown"
"E01002977",1,12,2006,NA,"Unknown"
"E01002977",1,10,2006,NA,"Unknown"
"E01002977",1,2,2006,NA,"Unknown"
"E01002977",1,12,2006,NA,"Unknown"
"E01002977",1,5,2006,NA,"Unknown"
"E01002977",1,8,2006,NA,"Unknown"
"E01002977",1,5,2006,NA,"Unknown"
"E01002977",1,12,2006,NA,"Unknown"
"E01002977",1,10,2006,NA,"Unknown"
"E01002978",1,9,2006,NA,"Unknown"
"E01002978",1,5,2006,NA,"Unknown"
"E01002978",1,12,2006,NA,"Unknown"
"E01002978",1,6,2006,NA,"Unknown"
"E01002978",1,10,2006,NA,"Unknown"
"E01002978",1,9,2006,NA,"Unknown"
"E01002978",1,4,2006,NA,"Unknown"
"E01002978",1,10,2006,NA,"Unknown"
"E01002978",1,10,2006,NA,"Unknown"
"E01002978",1,8,2006,NA,"Unknown"
"E01002978",1,1,2006,NA,"Unknown"
"E01002978",1,11,2006,NA,"Unknown"
"E01002978",1,1,2006,NA,"Unknown"
"E01002978",1,4,2006,NA,"Unknown"
"E01002978",1,2,2006,NA,"Unknown"
"E01002978",1,7,2006,NA,"Unknown"
"E01002978",1,9,2006,NA,"Unknown"
"E01002978",1,4,2006,NA,"Unknown"
"E01002978",1,6,2006,NA,"Unknown"
"E01002978",1,5,2006,NA,"Unknown"
"E01002978",1,9,2006,NA,"Unknown"
"E01002978",1,1,2006,NA,"Unknown"
"E01002979",1,4,2006,NA,"Unknown"
"E01002979",1,5,2006,NA,"Unknown"
"E01002979",1,9,2006,NA,"Unknown"
"E01002979",1,3,2006,NA,"Unknown"
"E01002979",1,7,2006,NA,"Unknown"
"E01002979",1,6,2006,NA,"Unknown"
"E01002979",1,12,2006,NA,"Unknown"
"E01002979",1,5,2006,NA,"Unknown"
"E01002979",1,12,2006,NA,"Unknown"
"E01002979",1,3,2006,NA,"Unknown"
"E01002979",1,3,2006,NA,"Unknown"
"E01002979",1,6,2006,NA,"Unknown"
"E01002979",1,7,2006,NA,"Unknown"
"E01002979",1,8,2006,NA,"Unknown"
"E01002979",1,10,2006,NA,"Unknown"
"E01002979",1,11,2006,NA,"Unknown"
"E01002979",1,8,2006,NA,"Unknown"
"E01002980",1,2,2006,NA,"Unknown"
"E01002980",1,3,2006,NA,"Unknown"
"E01002980",1,4,2006,NA,"Unknown"
"E01002980",1,6,2006,NA,"Unknown"
"E01002980",1,6,2006,NA,"Unknown"
"E01002980",1,9,2006,NA,"Unknown"
"E01002980",1,11,2006,NA,"Unknown"
"E01002980",1,8,2006,NA,"Unknown"
"E01002980",1,10,2006,NA,"Unknown"
"E01002980",1,9,2006,NA,"Unknown"
"E01002980",1,8,2006,NA,"Unknown"
"E01002980",1,9,2006,NA,"Unknown"
"E01002980",1,10,2006,NA,"Unknown"
"E01002980",1,12,2006,NA,"Unknown"
"E01002980",1,5,2006,NA,"Unknown"
"E01002980",1,5,2006,NA,"Unknown"
"E01002980",1,10,2006,NA,"Unknown"
"E01002980",1,6,2006,NA,"Unknown"
"E01002980",1,7,2006,NA,"Unknown"
"E01002980",1,4,2006,NA,"Unknown"
"E01002980",1,3,2006,NA,"Unknown"
"E01002980",1,9,2006,NA,"Unknown"
"E01002980",1,9,2006,NA,"Unknown"
"E01002980",1,12,2006,NA,"Unknown"
"E01002981",1,10,2006,NA,"Unknown"
"E01002981",1,6,2006,NA,"Unknown"
"E01002981",1,7,2006,NA,"Unknown"
"E01002981",1,4,2006,NA,"Unknown"
"E01002981",1,5,2006,NA,"Unknown"
"E01002981",1,5,2006,NA,"Unknown"
"E01002981",1,11,2006,NA,"Unknown"
"E01002981",1,11,2006,NA,"Unknown"
"E01002981",1,10,2006,NA,"Unknown"
"E01002981",1,3,2006,NA,"Unknown"
"E01002981",1,6,2006,NA,"Unknown"
"E01002981",1,5,2006,NA,"Unknown"
"E01002981",1,9,2006,NA,"Unknown"
"E01002981",1,3,2006,NA,"Unknown"
"E01002981",1,11,2006,NA,"Unknown"
"E01002981",1,10,2006,NA,"Unknown"
"E01002981",1,9,2006,NA,"Unknown"
"E01002981",1,9,2006,NA,"Unknown"
"E01002981",1,3,2006,NA,"Unknown"
"E01002981",1,7,2006,NA,"Unknown"
"E01002981",1,6,2006,NA,"Unknown"
"E01002981",1,9,2006,NA,"Unknown"
"E01002982",1,3,2006,NA,"Unknown"
"E01002982",1,7,2006,NA,"Unknown"
"E01002982",1,6,2006,NA,"Unknown"
"E01002982",1,10,2006,NA,"Unknown"
"E01002982",1,6,2006,NA,"Unknown"
"E01002982",1,3,2006,NA,"Unknown"
"E01002982",1,6,2006,NA,"Unknown"
"E01002982",1,1,2006,NA,"Unknown"
"E01002982",1,8,2006,NA,"Unknown"
"E01002982",1,8,2006,NA,"Unknown"
"E01002982",1,4,2006,NA,"Unknown"
"E01002982",1,3,2006,NA,"Unknown"
"E01002982",1,8,2006,NA,"Unknown"
"E01002982",1,7,2006,NA,"Unknown"
"E01002982",1,4,2006,NA,"Unknown"
"E01002982",1,3,2006,NA,"Unknown"
"E01002982",1,12,2006,NA,"Unknown"
"E01002982",1,6,2006,NA,"Unknown"
"E01002983",1,8,2006,NA,"Unknown"
"E01002983",1,5,2006,NA,"Unknown"
"E01002983",1,9,2006,NA,"Unknown"
"E01002983",1,3,2006,NA,"Unknown"
"E01002983",1,3,2006,NA,"Unknown"
"E01002983",1,6,2006,NA,"Unknown"
"E01002983",1,1,2006,NA,"Unknown"
"E01002983",1,5,2006,NA,"Unknown"
"E01002983",1,4,2006,NA,"Unknown"
"E01002983",1,7,2006,NA,"Unknown"
"E01002983",1,7,2006,NA,"Unknown"
"E01002983",1,8,2006,NA,"Unknown"
"E01002983",1,11,2006,NA,"Unknown"
"E01002983",1,11,2006,NA,"Unknown"
"E01002983",1,6,2006,NA,"Unknown"
"E01002983",1,7,2006,NA,"Unknown"
"E01002983",1,5,2006,NA,"Unknown"
"E01002983",1,3,2006,NA,"Unknown"
"E01002983",1,8,2006,NA,"Unknown"
"E01002983",1,4,2006,NA,"Unknown"
"E01002983",1,4,2006,NA,"Unknown"
"E01002984",1,1,2006,NA,"Unknown"
"E01002984",1,1,2006,NA,"Unknown"
"E01002984",1,11,2006,NA,"Unknown"
"E01002984",1,10,2006,NA,"Unknown"
"E01002984",1,2,2006,NA,"Unknown"
"E01002984",1,11,2006,NA,"Unknown"
"E01002984",1,12,2006,NA,"Unknown"
"E01002984",1,8,2006,NA,"Unknown"
"E01002984",1,8,2006,NA,"Unknown"
"E01002984",1,3,2006,NA,"Unknown"
"E01002984",1,10,2006,NA,"Unknown"
"E01002984",1,12,2006,NA,"Unknown"
"E01002984",1,11,2006,NA,"Unknown"
"E01002984",1,5,2006,NA,"Unknown"
"E01002984",1,8,2006,NA,"Unknown"
"E01002984",1,7,2006,NA,"Unknown"
"E01002984",1,7,2006,NA,"Unknown"
"E01002984",1,6,2006,NA,"Unknown"
"E01002984",1,12,2006,NA,"Unknown"
"E01002984",1,1,2006,NA,"Unknown"
"E01002985",1,5,2006,NA,"Unknown"
"E01002985",1,2,2006,NA,"Unknown"
"E01002985",1,9,2006,NA,"Unknown"
"E01002985",1,5,2006,NA,"Unknown"
"E01002985",1,3,2006,NA,"Unknown"
"E01002985",1,3,2006,NA,"Unknown"
"E01002985",1,2,2006,NA,"Unknown"
"E01002985",1,12,2006,NA,"Unknown"
"E01002985",1,8,2006,NA,"Unknown"
"E01002985",1,7,2006,NA,"Unknown"
"E01002985",1,11,2006,NA,"Unknown"
"E01002985",1,12,2006,NA,"Unknown"
"E01002985",1,4,2006,NA,"Unknown"
"E01002985",1,1,2006,NA,"Unknown"
"E01002985",1,11,2006,NA,"Unknown"
"E01002985",1,7,2006,NA,"Unknown"
"E01002985",1,8,2006,NA,"Unknown"
"E01002985",1,9,2006,NA,"Unknown"
"E01002985",1,5,2006,NA,"Unknown"
"E01002985",1,10,2006,NA,"Unknown"
"E01002986",1,3,2006,NA,"Unknown"
"E01002986",1,1,2006,NA,"Unknown"
"E01002986",1,6,2006,NA,"Unknown"
"E01002986",1,8,2006,NA,"Unknown"
"E01002986",1,10,2006,NA,"Unknown"
"E01002986",1,6,2006,NA,"Unknown"
"E01002986",1,1,2006,NA,"Unknown"
"E01002986",1,11,2006,NA,"Unknown"
"E01002986",1,6,2006,NA,"Unknown"
"E01002986",1,5,2006,NA,"Unknown"
